,Al,Si,S,K,Ca,Ti,Mn,Fe,Cu,Zn,Hg,Pb,Sr
77f.2,0.06830272247195308,0.3296095043740563,0.5231447778438318,0.32965307690435713,2.004888930607269,0.33877943608338573,0.10364885175953063,3.400513020190537,2.2290080643946375,0.18931140337154043,0.12047804628190732,0.10747813551288693,0.3768447925611493
78,0.05420083323156965,0.1928925971890504,0.7704871309173215,0.15642534000903094,0.7316179857606575,0.2805410609360933,0.16857563976224213,1.7576301462841109,2.4236309471406297,0.21505030912493647,0.1327899625982966,0.11247433425251972,0.11853130866203
79,0.0587704077468712,0.1444585493423037,0.3770673877019484,0.09631782326829112,0.14045107285933778,0.2655331296550599,0.044234379047396,1.065369659211474,2.5988312007437453,0.1143057817661816,0.11802927520341215,0.11608197873087855,0.10185443922829356
80f.1,0.06872239451368796,0.2377630672638448,0.5527789431716092,0.18927403379574292,0.6162867201264776,0.3225494320523701,0.13905892506325088,2.6629889869995025,2.4717144425674022,0.1802230792201521,0.08525369955119509,0.11845197260068573,0.09434334916874183
81,0.05530733224460573,0.17703556652147912,0.40575475044389037,0.0760708745615512,0.12571377786180246,0.2737198244723547,0.044215472181419115,0.865607759779185,2.6500448950317863,0.13629229339833285,0.10241698207014209,0.12427279489975251,0.0976792869893282
82f.2,0.0865352193781091,0.4581500730491819,0.5211403995154799,0.43913996538177336,1.1307828915329308,0.4910398626967802,0.1580408648033408,7.270662346323978,2.5430028556100535,0.2221914304705627,0.108178021812407,0.12110215975895457,0.15287984731090157
83f.1,0.0708989342355997,0.2076977153055918,0.4523576801072559,0.29247925336540237,1.3206419188821796,0.28573801264848603,0.08007688034208911,2.594275230025966,2.3111743170274948,0.22254909492848204,0.10897184532804931,0.12191032018228883,0.2580008935030516
84,0.0757133825314855,0.19230427509189685,0.4327491845378302,0.21301942002875796,0.9490160183066362,0.2867201915706668,0.09185365880950914,1.870289090430978,2.4534698125136374,0.1543567220379001,0.0970851493568619,0.12600515853255975,0.24567942125964426
85f.2,0.08250404171153654,0.3466862346956357,0.6594276789682137,0.29578657528493535,0.7420673298370707,0.3217297681926859,0.1115000837424885,2.767718053883718,2.3310909625259755,0.16253469507711374,0.0948236626368401,0.10106913251873635,0.08471738471058234
86f.1,0.05836836460083792,0.2195705069417571,0.41746315311446963,0.15462174182706834,0.3618142397463966,0.28845885394302756,0.10155445175403721,1.8681094866262724,2.4772682193513957,0.1471421465464383,0.08014760842022678,0.09308686870828715,0.1001804794998613
87,0.08084326500817991,0.43441450394351255,0.46723830039108155,0.24645748993511413,1.0044990305403543,0.3038801301853795,0.10528940983410474,3.3413317340556166,2.284158151872882,0.1845907058191613,0.10594894421401108,0.1457195380352918,0.20710419134098432
88f.4,0.06869191104990725,0.28338811887524673,0.516435772917515,0.5585675649730044,1.0889507548046315,0.3203403875925368,0.19242006441852844,3.4059990444253923,2.156708387539572,0.23836444467984388,0.07460698408074495,0.1047503975124164,0.1422733627509073
