,Al,Si,S,K,Ca,Ti,Mn,Fe,Cu,Zn,Hg,Pb,Sr
218a,0.02707761211841762,0.10897034434572957,0.19531996492359768,0.10384895352016803,0.6764865525702289,0.09715599130820397,0.03752653925138815,1.024531096405331,0.7032556302585001,0.05957114973827657,0.029927659778763573,0.027554179588847733,0.17274671075953452
219f.26,0.025506441935901212,0.09875921362785219,0.19500327476847715,0.12415355785590722,0.4532078462163908,0.1273412965902115,0.035721708482369115,1.3612166998817201,0.6904870047032176,0.054124214882312636,0.02785518279113945,0.035737853951345065,0.05823022716462408
220f.1,0.022955596526870042,0.10217320287021125,0.19910196934542612,0.08323731122292885,0.3991450470575341,0.10080551372146436,0.0305307289795505,0.9283632740358893,0.717113502718734,0.06018897207748966,0.037659991596037695,0.035454480441745435,0.07673217469239425
221f.1,0.02344161323470635,0.08753424841443395,0.22538635038247598,0.08068313089071222,0.1231478173026353,0.09274690429260728,0.03790558735824857,0.49052036194366594,0.7788847940139437,0.0486175431158876,0.0326691979802154,0.02990484743982309,0.03163654277437316
222f.1,0.03113167873429439,0.16291264045860862,0.5280645219897738,0.09922463534168473,0.11809661310930963,0.10384549791136603,0.028403552285464807,0.4857985577041511,0.7646701721057996,0.042597456670100835,0.03466216224051882,0.03026845611876149,0.024908632257782923
223f.1,0.023496888004716943,0.09137352878684225,0.2647846699925947,0.03992114157122376,0.15558128214289038,0.09689902444169392,0.011417157447409301,0.37839236945899263,0.7624782402124902,0.04858573019294801,0.029080608939150692,0.024321630330062294,0.02796918701529018
224f.1,0.025363963684491297,0.08575371705130698,0.8550649190475109,0.0980548385326422,0.09013862252231526,0.11044727741045302,0.023936711754515172,0.7404643705375974,0.7238088291185286,0.04411632513879183,0.03518517751611183,0.03319067194187036,0.025829459681159603
225f.1,0.03954767151622587,0.18831387579893588,0.5579538937560178,0.07040632234895923,0.7247511242017751,0.14872724133973939,0.02993264103483301,1.6425039066038352,0.6292946512837935,0.04269826627701828,0.026543149397432398,0.03165540035632607,0.17493746376552954
226f.1,0.032454910081717886,0.17843482873057107,0.8674845256885386,0.08375576480378893,0.18109272680189104,0.11111758569396742,0.01899972182667663,0.5772545940846762,0.7559235245646959,0.05225591412823868,0.03641679381508577,0.031016045068145454,0.029344235315418188
227f.1,0.04458049558188339,0.21427363094233667,0.6174860655982197,0.11378163689018239,0.18756628902533334,0.1094662261889257,0.04250677425271321,0.7656508031827052,0.7404691709888586,0.05722195947344345,0.023078400106506688,0.02899684083279148,0.022865689946365165
228,0.034694433466508,0.1638956897432912,0.20344614279042927,0.12669671979259078,0.8139425805639324,0.13399955286546006,0.05045922393550913,1.818334010230161,0.6513167237610464,0.0747331997031493,0.02667793431130804,0.07397267013113941,0.16516996852019786
229f.7,0.019973874573695167,0.08685834101960883,0.1582721990974757,0.045165662309089,0.348317641729383,0.08524504057246009,0.022948467587824376,0.5527389245120732,0.749593044891892,0.05101022006567041,0.02285452715035093,0.03135205848917268,0.0817819713464087
230,0.07258127122967954,0.40648803622305313,0.5822278715751951,0.10137374533604304,0.8697209003095541,0.10852467263635679,0.022753162358355315,0.7670582081928338,0.700343978887461,0.04491206483025797,0.03270322850618067,0.035124364174693175,0.15160858723014156
231f.1,0.03784154032559103,0.20732500104145066,0.6463132344779725,0.1149360929295746,0.14873612992815252,0.11344826568544553,0.04298511686212852,0.6407016532767305,0.7631293367363879,0.04918843381411478,0.02733618868976415,0.032372938846621006,0.03238543980594533
232f.2,0.032765647527750304,0.1351866590873946,0.2508814318496539,0.037136481881142436,0.1790670624111521,0.09734807012540991,0.02115227375026159,0.3883448343002898,0.7683251167640662,0.05224763815010847,0.02711220465595603,0.027805531042784767,0.049678657958726974
233,0.027409352039388383,0.09656662920456834,0.24455034583416524,0.11356578434560921,0.07267216943912351,0.0999448095231037,0.04327449546051789,0.32092824627682254,0.7838698376632718,0.04581245526127415,0.03971007997823769,0.042889748957440556,0.02825306010705034
234f.1,0.018060092573381703,0.06661269265199346,0.4323406715992822,0.12370452735242675,0.09818676251374552,0.10344411053936503,0.03670205236936868,0.3717578070684722,0.7607138714085236,0.05356481988020434,0.029184555492203,0.03223637412049753,0.02593417745027851
235f.1,0.0410794488729346,0.2126959122982984,0.6122845730172976,0.12462820039064562,0.16144545918457126,0.11948589628534728,0.04858501821253233,0.6072119164511077,0.763478822432209,0.045430889158704184,0.022546798289605662,0.02976163578454662,0.027483151208009995
235f.8,0.05350388377807855,0.288613322798166,0.37222819144046054,0.1466972356899381,0.2740784834470443,0.11888439393148804,0.04370589419185008,1.02937345215923,0.730343553652505,0.057639824352351654,0.02991873935790143,0.038149232349069,0.03816293374593705
237f.2,0.03811306270116576,0.15728972967612373,0.6318262508044531,0.07741309938468066,0.12079363907921474,0.10800091500576918,0.028104408499055652,0.47549022952794445,0.7615789189501481,0.04018683782327588,0.02972949905743698,0.02984903629575374,0.021844100555592705
238f.1,0.04193948703793541,0.22417365217700666,0.5716346408103203,0.07442868533222129,0.13236533421894323,0.11475188469648902,0.024655197224304006,0.49648247804481693,0.7820789989685738,0.04712517124374238,0.03441740735581856,0.04319199648167998,0.026672151715952483
239f.1,0.02689111865436607,0.1378771129217334,0.5014583230885726,0.08553862124567073,0.1604742345654404,0.10843957697027966,0.023967927497019318,0.5676483028638838,0.762241729218769,0.046716178683559484,0.027640116388647922,0.02503661426424185,0.021833213954527784
241f.1,0.028149067943043487,0.11246807951946576,0.5618744466266157,0.05318529357576021,0.09093735464069715,0.09783897471557605,0.02443790222714183,0.3804325952072191,0.7737966187412266,0.047747155272831264,0.030222229282085414,0.03541784735040721,0.03623876545565744
242,0.017595616455188274,0.07004679525544177,0.1234038936179831,0.09867039059926935,0.24826384907251633,0.09009459410164404,0.03687126129715939,0.6995098462725853,0.7306740098093579,0.053461401986621,0.03884590902371215,0.04075548916148159,0.03178021117993126
244f.1,0.02847407287162167,0.1424744603828811,0.37116517742587174,0.05408015694520603,0.23350674864176182,0.1061004849623365,0.05273788449682663,0.56591947183257,0.7413929663036134,0.0438487551174574,0.03839626266607956,0.03652239440012323,0.02182510532556731
245f.3,0.029173827771891245,0.11696964530502303,0.22900127469580087,0.2003354944423721,0.2615597974217733,0.12925332462176778,0.05796204290026478,1.423393528573096,0.7074798053972039,0.06252703293383712,0.023622064137566456,0.03923304706076203,0.03145260397238236
245f.1,0.02356049110245804,0.08164022488672412,0.19144438634616812,0.07814420167841969,0.09323021815263176,0.08674844376139353,0.0268915556818711,0.4708377372418677,0.780929270379393,0.06569752326646953,0.02650142852454301,0.031941901570904464,0.02360712628150087
246,0.022860350656175064,0.06644134245794243,0.1651536193825037,0.08036066145788975,0.7604141383906552,0.08571625723397501,0.026671941704841426,0.8417863916299885,0.6955559539532846,0.054262082014798284,0.04120018421444826,0.0310326846303173,0.18773264105521645
248f.1,0.023252937694703064,0.10451822038176652,0.7515474172423143,0.07926006166853693,0.08969887444283499,0.09673908712186963,0.03062560155141079,0.39865914862989354,0.7601584144230681,0.0369258422543344,0.026750859594470544,0.02543086790610045,0.028515731659119577
249f.1,0.06376173024446435,0.3814718899036271,0.5806657724410266,0.1147039968292522,0.6302662461235647,0.11262593771954144,0.03460786763120732,0.8210973442714996,0.6865465301051673,0.0493919896040414,0.02897481240365608,0.03181857158972361,0.12181874322903034
251,0.06741939039655774,0.39168852687860234,0.39037275285083467,0.12757033225402115,0.6784997893722137,0.12814448422868344,0.027597673343433632,1.1086046729603387,0.7068709215284567,0.05118536869748003,0.027801632128204162,0.03729153055331307,0.14000251423177665
252,0.021044358977860708,0.11124766304021098,0.4786994712300697,0.07653415716900208,0.1327707124786578,0.11033308267786764,0.02052188241926217,0.4467378371441552,0.7676923642254344,0.0353909232685942,0.02615452043592932,0.03436983427877046,0.02761748295826762
253f.1,0.051987069472292265,0.3116155016179684,0.7435141799391752,0.135711701146194,0.37347903376451735,0.11728705341168916,0.03741491894604079,0.8434078264888738,0.7209882411311866,0.07898634065641995,0.02421228417374663,0.027871235129348925,0.037374686614383555
254,0.02116839684577829,0.08232230608449419,0.28654179510086036,0.099904613227072,0.5118554381696073,0.11932409332580997,0.0413494848565757,1.2655337386253793,0.6874074066210204,0.10092377073414904,0.033500945817092724,0.03172035733502344,0.03164965328296997
255f.2,0.05229341220540207,0.322012238705731,0.5364790288657962,0.130846385833198,0.30926015469260143,0.1210705064318671,0.05869610848345205,1.1228350050263858,0.7067610473625846,0.08845142014454695,0.03773791152582448,0.03245115019915915,0.029387752092874253
256f.1,0.053299045058299764,0.2753608724020798,0.6398262991574363,0.13003558732590248,0.20823297242580566,0.12749540110987762,0.06107591846170849,0.8660392548644215,0.7359710543365949,0.04992252489194599,0.02649227902983976,0.034223501094739095,0.032498037671141615
257f.2,0.032386094528762004,0.15386676609444636,0.5216659824492691,0.13524581808427602,0.09706194502554115,0.10965919776387496,0.04128980572181332,0.41371214622559704,0.7759321415966983,0.04353911393101715,0.03217595252199105,0.02868170785310327,0.03186292262249477
259f.3,0.07662198360178253,0.551100037557398,0.9117523435967442,0.1842463368228887,0.41929680552065696,0.15916747599826175,0.046855173968586884,1.852863803753711,0.647482960155996,0.0774653525629705,0.026070488351919368,0.02608465959768481,0.038344405728089476
260f.1,0.04120946672106252,0.23537320868946196,0.596100769105382,0.11141525973821273,0.16419860457482005,0.11975804374965597,0.02800966345857202,0.6119680969570505,0.7602114963647267,0.06214714920108858,0.038467949503094685,0.03777414021025807,0.026529527521822156
261f.1,0.02002916788651986,0.08770226523344811,0.25026486709922696,0.08126429800109819,0.1387713567182227,0.11199645424575351,0.03705810416167474,0.42326930515018807,0.7908825850400204,0.0487692306373399,0.03142034633686123,0.03891642458921132,0.031732614466523014
262,0.021872212294316157,0.12682154200127843,0.2244782763143827,0.1001426880301224,0.2041737198113476,0.12015168916130797,0.06446144874875114,1.1665749588028766,0.7128737043194248,0.05784468718491207,0.025003622155797742,0.0355940079457853,0.02500595622108698
263f.2,0.07336270144177946,0.38410457758441435,0.4685686626299721,0.14699128387568133,0.2514205885059875,0.14340444703002977,0.06241300635273772,1.0893193957911267,0.7284838434688153,0.05438061659392814,0.03331380888156138,0.031107294910878738,0.035277095716020924
265f.6,0.06401453481093967,0.3907116847585312,0.36659997894071816,0.1524348240972875,0.4903413361563898,0.11849010275899678,0.034192602936118456,0.9082337708135754,0.6880593694183359,0.05448735830485921,0.038109700391763014,0.03508547387201888,0.10652072430434677
266f.6,0.05068403650834505,0.27467986516728726,0.35170460289474387,0.10172689805391731,0.20853901968228916,0.14221133287907858,0.0254788202996154,1.1695400294033291,0.7173771011106931,0.039840932580665116,0.03299564416540502,0.027289695326356455,0.03963131428255053
267f.8,0.029263226219905597,0.1208016723961236,0.7404331932006373,0.044616262955617415,0.07156698056692559,0.09917763059692658,0.0289030634356606,0.3664438090810571,0.7730943576395859,0.035105302662672214,0.026393728061587837,0.036635308209920274,0.026122782430452313
268f.18,0.03069981727692053,0.17581528631281707,0.3250757655211201,0.12057968301536119,0.1021856432502841,0.11108850112058734,0.0323667353462539,0.5793765617781313,0.7576738748894977,0.054442257264457644,0.03718262850750246,0.03284004787375324,0.02656177116730367
269f.5,0.026157308196132174,0.12576950342796492,0.4033536904801154,0.06466526702292393,0.07777761475643144,0.1065318184776104,0.026650008570128073,0.46434572984090977,0.7557645028920082,0.046546928830307845,0.028417957810113928,0.029926852705476376,0.030775545670324696
270f.4,0.020152129160455792,0.05766345598975039,0.20132861365693275,0.10553359036170566,0.3917732392799473,0.09239830534663675,0.055555405764064154,0.8560669114443994,0.6962281788076242,0.06673013908278246,0.027247648406092936,0.02966694230605568,0.07504360142253984
271f.1,0.03596623741695088,0.23287791563021865,0.6186179397091532,0.15504140531051028,0.1432288547975573,0.10314269921902697,0.028687262711171006,0.5149747917310746,0.7471204423379091,0.057331409836946796,0.02542601663015724,0.021782994639178894,0.0314511397178043
272f.2,0.03498879364781326,0.20715548306598194,0.5540604163661134,0.09341451106521369,0.10446772299089535,0.11374628281976958,0.030697651894751727,0.46907396541839247,0.7616229108172684,0.04422318982393971,0.029806901765676116,0.02303344128388211,0.02825132095267288
273f.1,0.02538216566805109,0.11835945585923348,0.34052993601649667,0.12706671346985898,0.45067464090646076,0.11049544643157194,0.0442849320360603,1.1071549297683836,0.7013187260683145,0.08257764110216435,0.028721129127955432,0.060949250071094356,0.0283378056174562
273,0.02657977068847396,0.0861799757789517,0.4443856481718888,0.09963888097385656,0.19729205853655532,0.10077304894530843,0.02110621393505706,0.3941275675923745,0.7611167804740657,0.05016307687206101,0.029342783520480614,0.0362446139788791,0.02488572446168472
274f.1,0.019246267893190238,0.07050406219982568,0.36134896058005084,0.08378025127025159,0.06791556275776942,0.10046189498073933,0.02837729061169328,0.33269261031932246,0.7959342259075637,0.04046098069874879,0.03359396455914369,0.03210569324519056,0.03760943207569469
276,0.021163386004003807,0.10451189484598962,0.1700312954013324,0.12264519271865156,0.16586148029982353,0.11408290248594159,0.044570802761799665,1.0662235066719645,0.7438603148488728,0.05659795857019368,0.02358913629907403,0.032338839085184964,0.02875547451642606
277,0.051987799180106736,0.3639635272630007,0.3421900632426767,0.10435213853004688,0.2894641075710978,0.13487714802965026,0.03672644241862772,1.2438058855065328,0.7229889827560675,0.04395797960943141,0.026386798593484705,0.03930712016797366,0.0288030270156092
278,0.029237254044599915,0.20359163970266728,0.25605820725841716,0.08199163970266725,0.15398058592041977,0.10776178399650198,0.022517813729777,0.5009474420638392,0.7662790380411019,0.040025885439440315,0.02528629645824224,0.02948869261040665,0.023623191954525582
279,0.04962456323609558,0.25175089726975114,0.2372189831485797,0.13495473646603706,0.24289944691211196,0.13383882968762026,0.051226381336547853,1.0319971469921851,0.7320387503987599,0.04152376992517668,0.026101231312491837,0.03385597428005931,0.028602759012435985
280,0.025798407224941155,0.08976082714982563,0.30366544235771514,0.10053123148430369,0.10693944307861795,0.11009628572837876,0.02640975184155855,0.41310000906459626,0.7696696232585305,0.03806249481529916,0.02909396301735624,0.034499300963367674,0.035164201158247754
283,0.038190185247400206,0.12465336827792001,0.29196265825403817,0.06812284544312577,0.6895907322187295,0.1001242998277946,0.019834727962643208,0.43993139563921885,0.7467956731332671,0.05315108961654422,0.025284908632175238,0.03443847469599281,0.10253907465137162
284,0.0238092028077037,0.07993263575964328,0.17015274471644995,0.11541234209838931,1.068436822449056,0.08803925692273984,0.04834542839009517,0.9773519500381643,0.6834587611038779,0.07012027958798486,0.03007526819779317,0.03146810367817721,0.21257009688422004
285,0.03306821789623933,0.18137663951530925,0.2320894799571561,0.06322851779653109,0.44116039782012395,0.09513940472887274,0.02815671493659912,0.4822224154255077,0.7521799203431905,0.03823300209987575,0.027323209992710023,0.04256477715624163,0.07468283624705334
286,0.022873629780430088,0.06396534536629987,0.13814264643181945,0.04188038988538008,0.15767952404522823,0.09796992108830137,0.015731984097581465,0.32424591752799237,0.7596356327503054,0.03742474669319837,0.026891151326137647,0.02800858978505617,0.04075430519883142
287,0.028038724448064437,0.10042777922813924,0.4341509491876558,0.06584469913102117,0.10829304028621815,0.10697843854725764,0.028022678742445045,0.4517730737515429,0.799201282023226,0.037904541160333025,0.033291973855671675,0.037732193090153264,0.03231483336301909
288,0.03296947656427102,0.15359825275608824,0.44241739921204354,0.12345013058721883,0.121154945178741,0.10012292750530306,0.026123042817391123,0.39332450029981497,0.7793295534073393,0.053651092908054976,0.031208398036916243,0.03530420969563456,0.03412160520805239
289,0.03897911806488233,0.18194854537466865,0.706572419949066,0.15881297943109293,0.1178998156327571,0.09977155795309312,0.029765317348566984,0.4233329332580318,0.7784370863532605,0.04664873264982226,0.03239127478530639,0.028600299970949403,0.024178137471765473
290,0.017839667328550624,0.04761613278184614,0.16903234494082683,0.07980867440437191,0.6770673096005849,0.08597459866920049,0.03170651950841163,0.6436755823619819,0.7265742360994384,0.05019018593026795,0.024117003148635935,0.04369708018598389,0.10820537827767596
291,0.06039260090908068,0.3177038004725932,0.6976350185574365,0.10148053886100607,0.1692675890400024,0.11853364259939121,0.02231210687663592,0.5726867386388177,0.7709864435455979,0.050818444578257106,0.02498788123542457,0.0323174480067906,0.028681944375436436
292,0.03343738976448502,0.1181122731549431,0.5963169269326482,0.10368078627958155,0.14166233501903094,0.10649581151881964,0.03209487374672736,0.6471480517181042,0.751180435994824,0.044130731559516766,0.02061533921905112,0.034563553946951917,0.033704099958330035
293,0.027099370653121388,0.11633258828123239,0.2775673479192551,0.047376953996994084,0.06159805208233757,0.10039728036799596,0.017333493339232828,0.3419802705214782,0.7712737921985857,0.050350254003569815,0.026219454118615492,0.03259905763665421,0.030419991492239198
294,0.019440721367164317,0.07698393261478564,0.2953930448460936,0.0487231700098738,0.04597863003252867,0.09983340021712898,0.027256729889581572,0.3057100671415847,0.7852988785071799,0.038229924802018166,0.03378901086882654,0.03824978478979393,0.03388275966528887
295,0.07691448570158925,0.4727338328951139,0.4890134306394464,0.11825016847926081,0.23161226851810338,0.12929853449045736,0.02964316827805408,0.7851363094954157,0.7599722686185274,0.047146863344758955,0.03307903336122491,0.03361673236670412,0.02441652735819856
296,0.07269683329207716,0.4375423132742365,0.4367304590816796,0.08868273573557325,0.17381304870592515,0.1360950486145355,0.019320223495385522,0.8607362740994683,0.7348353430182081,0.04532703062366717,0.025538925689270093,0.027384099824425315,0.029901240292301148
297,0.01563909007817124,0.05899800201912767,0.34234061170070174,0.10881843579337057,0.05783827455223434,0.09435331345059578,0.02243127094609994,0.3039506278498782,0.8001902713476042,0.044816973032989926,0.028467435959198498,0.04092268680544425,0.033661075486310504
298,0.045126133252171956,0.24742431082214086,0.49085250157552535,0.09564763793069365,0.1928640327278578,0.11836636157636939,0.029622368661533473,0.582365499923366,0.741554922918097,0.04082590035866549,0.027787409209737,0.03379280658919429,0.02362386090549663
299f.35,0.03332288584584902,0.16830124904090313,0.309390937160639,0.15496890092314933,0.2748370454598779,0.1274958142929333,0.0806972804898249,1.468143205987216,0.6861972698088739,0.07090554502441035,0.02948236610027277,0.03579764465772104,0.03825874586025604
299f.3,0.027374614706729306,0.12713949290745508,0.21114364852845055,0.09628670542455386,0.6915396033944897,0.10180082554004284,0.034145926539956274,1.0810783099374601,0.719493961599667,0.061605348367947475,0.03088618433991473,0.05518003806088842,0.13891471310964984
300,0.04448650710069729,0.27794008054104546,0.9817237369832212,0.2496492510942316,0.26656217089956163,0.12993395540969688,0.044984494740807346,0.9511888288660226,0.7316521585490016,0.04845291451056679,0.035185028065743695,0.03682499058255224,0.026843006189274956
301,0.04886446886966498,0.24553292691671613,0.7390710133493892,0.08725046185909537,0.552938623931901,0.11888193181401485,0.03702050578491505,0.6924343625294763,0.7241837841372688,0.06522620013324353,0.031745236912952036,0.032377764177125505,0.02578608960623227
302,0.023456271389356288,0.09243314583008207,0.605103878719612,0.07634513751690689,0.38568995927960176,0.10081142350731347,0.02484949322268094,0.5167293818304642,0.7556034976136091,0.05294129001657549,0.03119449326933536,0.03437739259673544,0.029197826887343698
303,0.04012975478315183,0.18031060256935505,0.5022362049871374,0.057800389044916356,0.24167563961632407,0.11239192518955583,0.0335886534847455,0.5920063584303651,0.7567459738033211,0.0416387135848362,0.029364281285166962,0.02589595586573359,0.02357195982650109
304,0.03141412517708011,0.17477003177264208,0.46104902867434133,0.09038965614262524,0.6572131866262912,0.11739050861463862,0.04179622050252679,0.7270113303068371,0.7222352381661027,0.07728563770857778,0.03195689003689514,0.03191335893569495,0.03633885216584945
305,0.022656499830684212,0.11082286762906812,0.5987737413219018,0.06718722442784267,0.3352213041276418,0.1124262480777043,0.03065157773330557,0.5449368840779601,0.7558956011411863,0.055604451683638034,0.03186460009057101,0.03792269691028984,0.029950364505459376
306,0.057159034331851544,0.3182328584682969,0.8359467296487274,0.12116729369144381,0.5529706421315103,0.145472266396934,0.036880351304217095,1.1714582913264688,0.7361648968700235,0.06693339984073034,0.03942629593606847,0.031459924386718296,0.028595292305749614
308,0.03839158771546944,0.21813114145357745,0.6881804404622627,0.06769497779892406,0.44513680998647787,0.11579792093080883,0.03004288601244746,0.6199048518117687,0.7404474396717249,0.061246417796626096,0.029580269108270284,0.031353057976207264,0.030417457402493197
309f.5,0.0181877723399879,0.03663552614414201,0.17443954227931702,0.09586055284139228,0.6164980276754278,0.09553825531783816,0.028649488916045504,0.9738676753256653,0.682902283166729,0.06422060282483381,0.03684124721263389,0.03344562526358344,0.15563187419594185
311,0.07267452241788745,0.4762891998159482,0.6521693638367175,0.15889064715072118,0.5022277138962826,0.1599440334238448,0.047046442877430705,1.6308738194780446,0.6889014792250004,0.05358088377090784,0.030341810076354673,0.027436272376266686,0.02921707392914626
312f.6,0.039175364040223384,0.21498719605542935,0.23121865140195816,0.1526753184633584,0.5846653900310018,0.14979596285423868,0.0805065101674843,2.1802206413379195,0.651639052114335,0.06665524042213243,0.032761100142125854,0.037808493192585786,0.10221375208839578
313,0.0495624031808442,0.2535195206376996,0.6960752674196922,0.13042251905095675,0.17611125905766167,0.13462569403512925,0.037702229167795906,1.1568394963379625,0.7260054427837811,0.04253277100121608,0.027928306700081677,0.03020460439289753,0.033267467317989484
314,0.05698676096042261,0.30156498554900635,0.6489778474877029,0.11232023012064955,0.17999707675372692,0.1223010431934801,0.029493182793306465,0.7639994584286823,0.7562923439138354,0.03849421916259377,0.026344551628185886,0.03699817590981113,0.026130006609155043
315,0.03175269932554291,0.12591232676472322,0.2775431182033417,0.10537171960874907,0.23629164661447685,0.11532752801741519,0.06288093342279383,1.2902279570296937,0.7151655502783422,0.06518181062604089,0.03491108494010398,0.03875262080780786,0.04374381752379386
316,0.057476046773719,0.32454072791891725,0.5734085171539894,0.1860111606100918,0.18960086161330478,0.12854617215699882,0.06271825784381391,0.8878560464681975,0.7367317608330516,0.06287704398613612,0.02571541574908302,0.03212403154187476,0.025247882712615976
317,0.03600035869720338,0.18219919767670287,0.762061559837358,0.1474203634635495,0.13367988786874194,0.10913802061252782,0.029012881346942892,0.5825147674731421,0.7573533450084389,0.039900806964029444,0.03365138051318125,0.029224156791153436,0.024645498646685696
318,0.03172134043268913,0.14509709537261062,0.21707251504953642,0.10729091454171576,0.2584722873184168,0.11672331794951914,0.05002765708591431,1.157550806700193,0.7296935411907608,0.05670533028753516,0.02643932964290691,0.029016505579975427,0.024425358943935636
319,0.038781165751493415,0.17489370155468587,0.3678066460523721,0.07213495448444188,0.1003730929689724,0.11386606042209813,0.03960665280540678,0.41321630907350354,0.7703300578792217,0.03891922314733996,0.03607862776384408,0.027461957643419493,0.02995197365800772
320,0.07333178944589507,0.4322017618281085,0.30983214999201375,0.1550069615169784,0.1262322889773857,0.14027652863051446,0.05261647915345455,0.9690900622583319,0.7516988412643125,0.05746385494539655,0.02825775545156702,0.03306600743643456,0.02928363705703339
321,0.028211635398150983,0.14309209781974816,0.3595821593541326,0.11006242476859221,0.15342953481358115,0.10725697801729976,0.025479159450713676,0.4999151188173426,0.7541367692478299,0.042340186309196726,0.0341419164960711,0.03723419463790186,0.02782362718149814
322,0.10345978158490554,0.6307453350931814,0.6382945716811568,0.20595738338289768,0.24024062413848032,0.1587327255036401,0.03879943324160053,1.2592399274631834,0.6877472753618125,0.04713874896971176,0.035902429256487726,0.036246064894671075,0.04187659846253455
323,0.02536339117928792,0.1005455406772014,0.5265122892075933,0.07497921359501782,0.05906970281095275,0.10252343947720281,0.024561469278070392,0.32830298067467817,0.7862944187715848,0.039650936413624584,0.028419326442319894,0.0310404781042605,0.02833138063436767
324,0.04292646123328242,0.2376746252115911,0.4647457738051102,0.12099827219888892,0.17935881774383944,0.12965350221128993,0.038300212657755225,1.244406601186139,0.7045528795097259,0.04587171798220777,0.03146992337775797,0.02863554525843351,0.025601226596565968
325,0.04070140615415166,0.19208797619402138,0.4837704180623293,0.12927518033125474,0.22294459043193715,0.10721020116518182,0.031039697787055783,0.5683907673865939,0.7581511091728768,0.07397030251216075,0.032853546877739635,0.02328401994047084,0.031961263330504405
326,0.024416294859443285,0.11620809466687325,0.231569259590275,0.10796655208191376,0.2593173562744669,0.11835395110934248,0.17236877015750499,0.6979939149237783,0.7528064852996325,0.045184784312859605,0.03428939949211457,0.033854607813245896,0.03066761706703226
327,0.07561554742737732,0.41040186431416203,0.6062061150398416,0.20008098667082774,0.21511453459420649,0.121821716729645,0.045303985071835425,0.77553733456609,0.7491167808444498,0.04313605835666886,0.03040352288805194,0.03403753467663539,0.02781377720854589
328,0.03551668529654853,0.19922137037550472,0.7734495229638885,0.11626337798070797,0.14206224895722377,0.115228024489667,0.02737592410940683,0.6448239520033411,0.7565136793636477,0.03911720681625555,0.027901865854321927,0.03470092459197049,0.01867672270839292
329,0.08498096818684964,0.2772991072081156,0.352912366508965,0.07524460971800952,0.06997715291425988,0.128316227834909,0.02246980463381945,0.57583197096801,0.744977567088168,0.03700737842116349,0.03464484691784307,0.02956944151119599,0.03491907181051634
330,0.03428933791284486,0.17150537069014474,0.3131656749766713,0.10373645233683387,0.08784305147463496,0.10739448790026031,0.024391157027748387,0.5599656606744614,0.7808563518287549,0.04366001964450595,0.02898581206755971,0.02284543167084165,0.03612457785695406
331,0.03589639994303017,0.1960103623664041,0.3350816075817948,0.13964919181690755,0.1270981939666442,0.10803665751466039,0.028497503090073133,0.6131913183148278,0.754283279019294,0.05525476686844313,0.026083644544921448,0.03032975309350398,0.029043523261461892
332,0.050652109661163645,0.2687118780246261,0.2274070070274368,0.10432832594890723,0.10438308619454745,0.12435870182036957,0.028683193155136927,0.7587064861660009,0.7604296877223652,0.044229515136790076,0.027604891277338953,0.03755616897740585,0.02866992217723943
334f.2,0.08191613228548394,0.49939636522619696,0.5216185907373995,0.2486966387821985,0.8858081668373402,0.15171161576237882,0.06198412241479365,1.6546492383930367,0.6467369385260477,0.060784364075908946,0.035419012223511674,0.03552098705718835,0.09519428425877098
336f.8,0.0423154228280808,0.20881275907545196,0.8479040538250434,0.260027333343387,0.2681382860991433,0.1281571156083363,0.12247828092448497,0.767082023206154,0.7428157556202947,0.04728848225866994,0.026256286577636224,0.032829098472859676,0.027805675137987606
